Final_Liquid Inlet-SIM,Final_Gas Inlet-SIM,Gas Outlet_16-SIM
0.004893891,0.067055394,0.00100713
0.0050175,0.067055394,0.001017745
0.005142237,0.067055394,0.001028613
0.005268119,0.067055394,0.001039741
0.005395161,0.067055394,0.001051138
0.00552338,0.067055394,0.00106281
0.005652791,0.067055394,0.001074766
0.005783411,0.067055394,0.001087013
0.005915258,0.067055394,0.001099561
0.006048349,0.067055394,0.001112417
0.006182701,0.067055394,0.001125591
0.006318333,0.067055394,0.001139092
0.006455263,0.067055394,0.001152929
0.00659351,0.067055394,0.001167111
0.006733092,0.067055394,0.001181649
0.006874029,0.067055394,0.001196553
0.007016341,0.067055394,0.001211832
0.007160049,0.067055394,0.001227499
0.007305172,0.067055394,0.001243564
0.007451733,0.067055394,0.001260037
0.007599751,0.067055394,0.001276932
0.00774925,0.067055394,0.001294259
0.007900251,0.067055394,0.00131203
0.008052778,0.067055394,0.001330259
0.008206853,0.067055394,0.001348957
0.0083625,0.067055394,0.001368137
0.00223,0.06851312,0.000825007
0.002330533,0.06851312,0.000831134
0.002431893,0.06851312,0.000837389
0.002534091,0.06851312,0.000843775
0.002637137,0.06851312,0.000850296
0.002741042,0.06851312,0.000856956
0.002845816,0.06851312,0.000863758
0.002951471,0.06851312,0.000870706
0.003058017,0.06851312,0.000877804
0.003165466,0.06851312,0.000885056
0.00327383,0.06851312,0.000892466
0.00338312,0.06851312,0.000900038
0.003493348,0.06851312,0.000907776
0.003604526,0.06851312,0.000915685
0.003716667,0.06851312,0.000923771
0.003829783,0.06851312,0.000932036
0.003943886,0.06851312,0.000940487
0.004058991,0.06851312,0.000949129
0.00417511,0.06851312,0.000957966
0.004292257,0.06851312,0.000967005
0.004410444,0.06851312,0.00097625
0.004529688,0.06851312,0.000985708
0.00465,0.06851312,0.000995384
0.004771396,0.06851312,0.001005285
0.004893891,0.06851312,0.001015417
0.0050175,0.06851312,0.001025786
0.005142237,0.06851312,0.001036399
0.005268119,0.06851312,0.001047263
0.005395161,0.06851312,0.001058385
0.00552338,0.06851312,0.001069772
0.005652791,0.06851312,0.001081432
0.005783411,0.06851312,0.001093373
0.005915258,0.06851312,0.001105602
0.006048349,0.06851312,0.001118128
0.006182701,0.06851312,0.001130959
0.006318333,0.06851312,0.001144103
0.006455263,0.06851312,0.001157571
0.00659351,0.06851312,0.00117137
0.006733092,0.06851312,0.001185511
0.006874029,0.06851312,0.001200003
0.007016341,0.06851312,0.001214855
0.007160049,0.06851312,0.001230079
0.007305172,0.06851312,0.001245685
0.007451733,0.06851312,0.001261683
0.007599751,0.06851312,0.001278084
0.00774925,0.06851312,0.001294901
0.007900251,0.06851312,0.001312143
0.008052778,0.06851312,0.001329824
0.008206853,0.06851312,0.001347955
0.0083625,0.06851312,0.001366549
0.00223,0.069970845,0.000837053
0.002330533,0.069970845,0.000843083
0.002431893,0.069970845,0.000849238
0.002534091,0.069970845,0.00085552
0.002637137,0.069970845,0.000861934
0.002741042,0.069970845,0.000868482
0.002845816,0.069970845,0.000875168
0.002951471,0.069970845,0.000881996
0.003058017,0.069970845,0.000888969
0.003165466,0.069970845,0.000896092
0.00327383,0.069970845,0.000903367
0.00338312,0.069970845,0.0009108
0.003493348,0.069970845,0.000918394
0.003604526,0.069970845,0.000926153
0.003716667,0.069970845,0.000934083
0.003829783,0.069970845,0.000942187
0.003943886,0.069970845,0.000950471
0.004058991,0.069970845,0.000958939
0.00417511,0.069970845,0.000967597
0.004292257,0.069970845,0.000976448
0.004410444,0.069970845,0.0009855
0.004529688,0.069970845,0.000994757
0.00465,0.069970845,0.001004224
0.004771396,0.069970845,0.001013909
0.004893891,0.069970845,0.001023816
0.0050175,0.069970845,0.001033952
0.005142237,0.069970845,0.001044323
0.005268119,0.069970845,0.001054937
0.005395161,0.069970845,0.001065799
0.00552338,0.069970845,0.001076916
0.005652791,0.069970845,0.001088296
0.005783411,0.069970845,0.001099946
0.005915258,0.069970845,0.001111874
0.006048349,0.069970845,0.001124088
0.006182701,0.069970845,0.001136595
0.006318333,0.069970845,0.001149404
0.006455263,0.069970845,0.001162523
0.00659351,0.069970845,0.001175962
0.006733092,0.069970845,0.001189728
0.006874029,0.069970845,0.001203832
0.007016341,0.069970845,0.001218283
0.007160049,0.069970845,0.00123309
0.007305172,0.069970845,0.001248264
0.007451733,0.069970845,0.001263815
0.007599751,0.069970845,0.001279754
0.00774925,0.069970845,0.00129609
0.007900251,0.069970845,0.001312836
0.008052778,0.069970845,0.001330003
0.008206853,0.069970845,0.001347601
0.0083625,0.069970845,0.001365644
0.00223,0.071428571,0.000849043
0.002330533,0.071428571,0.00085498
0.002431893,0.071428571,0.000861037
0.002534091,0.071428571,0.000867219
0.002637137,0.071428571,0.000873529
0.002741042,0.071428571,0.000879969
0.002845816,0.071428571,0.000886544
0.002951471,0.071428571,0.000893256
0.003058017,0.071428571,0.000900109
0.003165466,0.071428571,0.000907107
0.00327383,0.071428571,0.000914253
0.00338312,0.071428571,0.000921552
0.003493348,0.071428571,0.000929007
0.003604526,0.071428571,0.000936623
0.003716667,0.071428571,0.000944404
0.003829783,0.071428571,0.000952354
0.003943886,0.071428571,0.000960478
0.004058991,0.071428571,0.00096878
0.00417511,0.071428571,0.000977265
0.004292257,0.071428571,0.000985938
0.004410444,0.071428571,0.000994805
0.004529688,0.071428571,0.00100387
0.00465,0.071428571,0.001013139
0.004771396,0.071428571,0.001022617
0.004893891,0.071428571,0.001032311
0.0050175,0.071428571,0.001042225
0.005142237,0.071428571,0.001052367
0.005268119,0.071428571,0.001062742
0.005395161,0.071428571,0.001073357
0.00552338,0.071428571,0.001084219
0.005652791,0.071428571,0.001095334
0.005783411,0.071428571,0.001106709
0.005915258,0.071428571,0.001118352
0.006048349,0.071428571,0.00113027
0.006182701,0.071428571,0.001142471
0.006318333,0.071428571,0.001154963
0.006455263,0.071428571,0.001167753
0.00659351,0.071428571,0.001180851
0.006733092,0.071428571,0.001194264
0.006874029,0.071428571,0.001208003
0.007016341,0.071428571,0.001222074
0.007160049,0.071428571,0.001236489
0.007305172,0.071428571,0.001251257
0.007451733,0.071428571,0.001266387
0.007599751,0.071428571,0.001281889
0.00774925,0.071428571,0.001297774
0.007900251,0.071428571,0.001314053
0.008052778,0.071428571,0.001330736
0.008206853,0.071428571,0.001347834
0.0083625,0.071428571,0.001365359
